user_id,signup_date,region,plan_tier,device,signup_source,mobile_only_user,posts_first_week,comments_first_week,shares_first_week,sessions_per_week,profile_completeness,invites_sent,session_duration_avg,support_tickets,retention_30d
u_002440,2025-12-03 00:00:00+00:00,Other,free,web,organic,0,0,0,0,0.6,0.08,0,9.4,1,0
u_002441,2026-01-28 00:00:00+00:00,US,pro,web,paid,0,3,2,0,3.5,0.14,1,13.8,0,0
u_002442,2026-01-14 00:00:00+00:00,US,pro,both,organic,0,1,1,0,0.8,0.3,0,3.4,0,1
u_002443,2026-04-20 00:00:00+00:00,US,pro,mobile,organic,1,0,1,0,3.4,0.19,0,9.0,0,0
u_002444,2025-12-27 00:00:00+00:00,US,free,mobile,paid,1,1,1,0,1.9,0.06,0,0.9,0,0
u_002445,2025-09-19 00:00:00+00:00,EU,free,web,organic,0,1,4,0,2.7,0.38,0,2.2,0,1
u_002446,2025-06-22 00:00:00+00:00,US,free,both,referral,0,0,6,0,1.0,0.29,0,20.4,0,1
u_002447,2025-05-25 00:00:00+00:00,US,free,web,paid,0,0,2,0,1.8,0.39,1,3.6,0,0
u_002448,2025-08-09 00:00:00+00:00,EU,free,web,paid,0,1,1,0,1.6,0.36,2,4.9,0,1
u_002449,2025-07-09 00:00:00+00:00,EU,pro,web,referral,0,0,2,0,1.2,0.11,1,3.8,0,0
u_002450,2026-01-17 00:00:00+00:00,EU,free,mobile,referral,1,0,1,0,1.9,0.16,0,1.8,1,0
u_002451,2025-06-05 00:00:00+00:00,EU,free,both,direct,0,1,0,0,0.3,0.27,0,3.2,0,0
u_002452,2025-07-12 00:00:00+00:00,EU,free,both,organic,0,1,2,0,4.2,0.31,1,7.4,0,1
u_002453,2026-03-08 00:00:00+00:00,EU,free,web,paid,0,0,1,0,4.1,0.29,1,5.4,0,0
u_002454,2025-09-02 00:00:00+00:00,EU,free,web,referral,0,0,1,0,2.0,0.09,0,17.4,0,0
u_002455,2026-04-28 00:00:00+00:00,US,pro,both,organic,0,1,1,0,2.0,0.32,1,4.5,0,0
u_002456,2026-01-25 00:00:00+00:00,EU,free,mobile,organic,1,0,2,0,1.8,0.12,0,7.3,0,0
u_002457,2026-02-12 00:00:00+00:00,US,pro,web,organic,0,0,1,0,4.2,0.35,0,4.8,0,1
u_002458,2025-08-09 00:00:00+00:00,US,free,web,paid,0,1,1,0,1.5,0.25,0,15.6,0,1
u_002459,2025-10-13 00:00:00+00:00,US,pro,mobile,organic,1,0,0,0,5.0,0.11,1,2.3,0,0
u_002460,2026-02-02 00:00:00+00:00,APAC,free,both,paid,0,0,0,0,0.7,0.12,2,10.8,2,1
u_002461,2025-08-29 00:00:00+00:00,EU,pro,mobile,paid,1,0,0,1,5.0,0.38,0,10.2,0,0
u_002462,2026-04-17 00:00:00+00:00,US,pro,web,paid,0,1,4,0,0.2,0.44,0,3.8,0,1
u_002463,2025-08-11 00:00:00+00:00,EU,free,mobile,organic,1,2,2,0,1.7,0.24,0,6.8,0,1
u_002464,2025-07-12 00:00:00+00:00,US,free,web,referral,0,1,3,0,4.3,0.3,1,10.1,0,0
u_002465,2026-05-06 00:00:00+00:00,EU,pro,both,paid,0,0,2,2,4.8,0.16,1,4.2,1,1
u_002466,2025-08-24 00:00:00+00:00,APAC,free,web,organic,0,0,2,0,0.7,0.32,1,4.2,0,0
u_002467,2025-10-14 00:00:00+00:00,EU,pro,web,organic,0,1,3,0,3.6,0.72,0,2.8,0,1
u_002468,2026-02-28 00:00:00+00:00,EU,enterprise,mobile,organic,1,1,1,1,3.3,0.34,0,37.3,0,0
u_002469,2026-02-16 00:00:00+00:00,US,pro,web,direct,0,0,1,0,3.7,0.47,0,5.1,0,0
u_002470,2026-03-05 00:00:00+00:00,US,free,web,organic,0,1,1,0,11.4,0.1,0,2.8,0,1
u_002471,2026-02-17 00:00:00+00:00,APAC,free,mobile,organic,1,0,1,0,12.2,0.27,0,1.8,0,0
u_002472,2026-01-23 00:00:00+00:00,EU,enterprise,both,organic,0,1,0,1,5.9,0.11,0,3.9,0,1
u_002473,2025-08-10 00:00:00+00:00,US,free,both,organic,0,2,2,1,1.1,0.07,0,9.1,0,0
u_002474,2026-02-09 00:00:00+00:00,US,free,web,organic,0,0,1,0,1.7,0.16,0,6.0,0,0
u_002475,2025-07-01 00:00:00+00:00,US,free,web,referral,0,2,2,0,2.8,0.5,1,9.8,0,0
u_002476,2025-11-06 00:00:00+00:00,US,pro,mobile,paid,1,1,2,0,1.8,0.21,0,13.1,0,0
u_002477,2025-10-17 00:00:00+00:00,US,free,web,referral,0,0,0,1,1.1,0.18,1,6.5,0,0
u_002478,2025-06-29 00:00:00+00:00,US,free,web,organic,0,0,0,0,4.8,0.23,1,6.7,0,0
u_002479,2026-05-17 00:00:00+00:00,APAC,free,both,paid,0,0,2,0,0.7,0.27,0,25.9,1,0
u_002480,2025-12-22 00:00:00+00:00,US,pro,both,referral,0,0,1,1,0.2,0.2,0,13.3,0,1
u_002481,2026-01-24 00:00:00+00:00,US,free,web,paid,0,0,0,0,4.1,0.26,0,10.1,0,0
u_002482,2025-08-04 00:00:00+00:00,US,pro,both,direct,0,1,3,1,4.0,0.53,0,5.6,0,1
u_002483,2025-06-14 00:00:00+00:00,US,pro,mobile,organic,1,0,0,1,0.5,0.38,0,12.7,2,0
u_002484,2025-06-07 00:00:00+00:00,APAC,enterprise,web,paid,0,0,2,1,0.5,0.33,0,9.8,1,0
u_002485,2025-10-09 00:00:00+00:00,US,pro,mobile,paid,1,0,0,0,2.3,0.76,0,9.5,0,0
u_002486,2026-02-11 00:00:00+00:00,EU,free,web,organic,0,1,3,0,3.0,0.25,0,13.1,0,0
u_002487,2025-07-23 00:00:00+00:00,APAC,free,web,referral,0,0,2,0,1.8,0.35,0,9.6,0,0
u_002488,2025-10-25 00:00:00+00:00,US,free,both,organic,0,1,0,0,1.5,0.45,0,2.2,0,1
u_002489,2025-11-30 00:00:00+00:00,EU,enterprise,mobile,organic,1,0,2,0,2.2,0.52,0,7.7,0,0
u_002490,2025-12-10 00:00:00+00:00,Other,free,web,referral,0,1,1,0,3.9,0.42,1,3.0,1,1
u_002491,2025-12-11 00:00:00+00:00,US,free,mobile,referral,1,0,1,1,0.6,0.3,0,12.3,0,0
u_002492,2025-07-10 00:00:00+00:00,US,pro,both,direct,0,1,2,0,2.6,0.35,0,2.1,1,1
u_002493,2025-11-02 00:00:00+00:00,APAC,free,web,direct,0,1,1,0,1.1,0.32,0,7.2,1,1
u_002494,2025-07-05 00:00:00+00:00,APAC,pro,both,organic,0,1,0,0,10.4,0.1,1,7.7,0,1
u_002495,2025-07-20 00:00:00+00:00,US,free,both,paid,0,2,0,0,2.7,0.23,1,3.0,0,0
u_002496,2026-02-12 00:00:00+00:00,EU,free,web,direct,0,1,2,1,6.6,0.53,0,6.9,0,1
u_002497,2025-06-12 00:00:00+00:00,US,free,mobile,organic,1,0,3,1,3.7,0.49,0,13.7,0,0
u_002498,2026-01-21 00:00:00+00:00,APAC,free,mobile,paid,1,0,4,0,8.4,0.32,0,4.7,1,1
u_002499,2025-11-09 00:00:00+00:00,US,free,both,direct,0,0,2,1,2.2,0.5,1,9.3,0,0
u_002500,2025-06-17 00:00:00+00:00,US,pro,web,organic,0,1,3,0,2.5,0.25,0,11.1,0,0
u_002501,2025-06-08 00:00:00+00:00,EU,free,web,direct,0,0,2,0,2.0,0.16,0,3.1,1,0
u_002502,2026-03-31 00:00:00+00:00,Other,free,web,paid,0,0,0,0,1.3,0.22,2,7.6,0,1
u_002503,2025-08-10 00:00:00+00:00,APAC,pro,mobile,direct,1,1,0,0,0.6,0.46,0,6.2,0,1
u_002504,2025-11-14 00:00:00+00:00,US,pro,both,paid,0,0,1,0,3.0,0.24,0,7.3,0,0
u_002505,2025-08-13 00:00:00+00:00,US,free,both,paid,0,0,0,0,4.7,0.4,0,2.0,1,0
u_002506,2025-07-10 00:00:00+00:00,APAC,pro,mobile,referral,1,0,2,0,2.1,0.23,0,2.4,0,0
u_002507,2025-06-13 00:00:00+00:00,APAC,free,web,organic,0,1,2,0,1.6,0.05,2,19.6,0,0
u_002508,2026-04-16 00:00:00+00:00,US,free,web,paid,0,0,1,0,6.5,0.06,0,13.5,0,0
u_002509,2026-04-02 00:00:00+00:00,EU,free,both,direct,0,0,0,1,0.9,0.02,0,8.8,0,1
u_002510,2025-09-22 00:00:00+00:00,US,pro,mobile,direct,1,0,1,1,2.4,0.38,0,15.2,0,0
u_002511,2026-05-06 00:00:00+00:00,US,free,both,direct,0,0,0,0,4.1,0.14,0,2.6,1,0
u_002512,2025-10-11 00:00:00+00:00,US,free,web,paid,0,0,1,0,1.1,0.13,0,6.2,1,0
u_002513,2026-04-10 00:00:00+00:00,US,pro,web,paid,0,2,0,0,2.4,0.63,0,5.7,0,0
u_002514,2025-09-06 00:00:00+00:00,US,free,both,paid,0,0,3,0,4.8,0.25,2,4.0,1,0
u_002515,2025-10-29 00:00:00+00:00,APAC,free,web,paid,0,1,3,0,1.1,0.17,1,3.0,0,0
u_002516,2025-06-20 00:00:00+00:00,US,pro,web,paid,0,0,1,1,3.8,0.15,2,21.2,0,0
u_002517,2025-07-14 00:00:00+00:00,US,free,mobile,organic,1,0,2,0,0.4,0.46,1,4.5,0,1
u_002518,2026-01-27 00:00:00+00:00,US,free,mobile,organic,1,0,0,0,2.1,0.17,0,10.6,1,0
u_002519,2026-05-05 00:00:00+00:00,US,free,both,paid,0,1,2,0,5.4,0.31,1,9.6,0,1
u_002520,2025-10-26 00:00:00+00:00,US,enterprise,both,organic,0,3,1,0,3.9,0.3,1,17.1,0,1
u_002521,2025-11-19 00:00:00+00:00,EU,free,mobile,organic,1,1,2,1,5.7,0.44,1,13.3,0,0
u_002522,2025-12-22 00:00:00+00:00,US,free,web,organic,0,1,1,0,0.1,0.27,0,5.8,1,1
u_002523,2025-10-07 00:00:00+00:00,EU,free,mobile,referral,1,1,0,1,2.2,0.25,2,2.7,1,0
u_002524,2025-09-11 00:00:00+00:00,APAC,free,both,direct,0,0,0,1,1.2,0.2,2,15.1,0,0
u_002525,2025-10-13 00:00:00+00:00,US,enterprise,web,paid,0,0,2,1,2.3,0.1,0,19.6,2,1
u_002526,2025-06-10 00:00:00+00:00,APAC,free,both,direct,0,0,0,0,5.0,0.32,1,53.0,0,0
u_002527,2026-02-06 00:00:00+00:00,APAC,free,mobile,direct,1,0,1,0,7.1,0.19,0,16.2,0,0
u_002528,2025-11-17 00:00:00+00:00,APAC,free,web,organic,0,0,2,0,9.4,0.65,0,4.4,0,1
u_002529,2026-02-24 00:00:00+00:00,EU,free,mobile,organic,1,0,3,1,1.6,0.33,2,4.9,0,0
u_002530,2025-09-19 00:00:00+00:00,EU,free,mobile,organic,1,0,0,0,0.4,0.58,1,1.4,0,0
u_002531,2026-05-15 00:00:00+00:00,EU,enterprise,web,organic,0,0,2,0,0.3,0.25,0,3.9,0,0
u_002532,2025-10-10 00:00:00+00:00,EU,pro,web,paid,0,0,0,0,0.7,0.28,1,2.7,0,0
u_002533,2026-03-26 00:00:00+00:00,US,free,mobile,organic,1,0,0,0,4.7,0.2,0,11.8,0,0
u_002534,2026-05-22 00:00:00+00:00,Other,free,web,direct,0,0,0,0,3.4,0.64,0,15.9,0,0
u_002535,2026-05-19 00:00:00+00:00,EU,free,web,paid,0,0,0,0,3.6,0.3,1,45.0,0,1
u_002536,2025-09-26 00:00:00+00:00,EU,free,mobile,organic,1,0,0,0,2.2,0.13,0,87.3,1,0
u_002537,2025-11-26 00:00:00+00:00,US,free,both,direct,0,1,0,0,1.6,0.34,0,9.0,0,1
u_002538,2025-10-25 00:00:00+00:00,US,free,mobile,direct,1,0,0,0,6.4,0.3,0,4.6,0,0
u_002539,2025-09-24 00:00:00+00:00,US,pro,both,referral,0,0,0,0,0.1,0.11,0,5.4,0,1
u_002540,2026-03-20 00:00:00+00:00,US,pro,both,referral,0,1,2,0,0.8,0.48,2,4.2,0,1
u_002541,2025-10-13 00:00:00+00:00,US,free,mobile,direct,1,0,2,0,4.0,0.19,0,48.2,0,0
u_002542,2025-12-04 00:00:00+00:00,US,pro,web,paid,0,0,1,1,1.8,0.38,2,0.8,0,1
u_002543,2025-09-03 00:00:00+00:00,US,free,both,direct,0,0,1,0,4.5,0.3,1,27.0,1,1
u_002544,2025-11-22 00:00:00+00:00,US,free,web,organic,0,0,1,1,4.2,0.16,2,3.5,0,0
u_002545,2026-04-23 00:00:00+00:00,US,pro,both,paid,0,2,0,0,3.9,0.35,0,5.4,1,1
u_002546,2026-03-30 00:00:00+00:00,Other,free,mobile,paid,1,0,1,0,3.7,0.55,0,0.9,0,0
u_002547,2025-10-29 00:00:00+00:00,US,free,web,organic,0,0,1,1,4.9,0.51,0,17.2,0,0
u_002548,2026-05-18 00:00:00+00:00,US,pro,mobile,organic,1,2,3,0,4.9,0.39,0,13.9,0,0
u_002549,2026-03-10 00:00:00+00:00,US,free,mobile,organic,1,0,1,0,2.5,0.15,0,3.1,0,0
u_002550,2025-06-21 00:00:00+00:00,US,pro,both,organic,0,0,2,0,2.0,0.4,0,17.9,1,0
u_002551,2025-09-30 00:00:00+00:00,US,free,web,organic,0,1,3,0,3.2,0.56,2,15.4,1,0
u_002552,2025-07-25 00:00:00+00:00,EU,pro,both,organic,0,0,1,0,5.8,0.2,1,4.8,0,1
u_002553,2025-08-02 00:00:00+00:00,Other,free,web,referral,0,0,1,0,1.2,0.2,1,1.4,1,0
u_002554,2025-08-04 00:00:00+00:00,US,free,both,paid,0,0,0,1,2.1,0.46,1,6.2,1,0
u_002555,2025-10-03 00:00:00+00:00,EU,free,both,paid,0,1,0,0,1.5,0.25,1,17.0,0,0
u_002556,2025-11-04 00:00:00+00:00,US,pro,web,organic,0,0,1,1,1.0,0.23,2,3.6,0,0
u_002557,2025-12-30 00:00:00+00:00,US,free,web,referral,0,1,1,0,1.7,0.37,2,17.5,1,0
u_002558,2025-09-19 00:00:00+00:00,US,pro,both,organic,0,1,1,0,0.7,0.35,0,3.7,0,1
u_002559,2026-01-02 00:00:00+00:00,US,free,both,organic,0,0,1,0,0.6,0.14,0,6.9,0,0
u_002560,2025-10-01 00:00:00+00:00,EU,free,web,paid,0,0,0,0,7.6,0.29,2,4.1,0,0
u_002561,2025-11-01 00:00:00+00:00,EU,free,mobile,direct,1,0,0,1,0.9,0.23,0,8.4,0,0
u_002562,2026-01-29 00:00:00+00:00,EU,free,both,direct,0,1,0,0,3.8,0.2,0,14.3,0,1
u_002563,2025-07-02 00:00:00+00:00,US,pro,web,referral,0,0,1,0,9.4,0.25,1,27.2,0,0
u_002564,2025-06-15 00:00:00+00:00,EU,free,mobile,referral,1,1,1,0,5.5,0.35,0,8.7,0,0
u_002565,2025-09-26 00:00:00+00:00,US,free,web,paid,0,1,0,0,3.7,0.18,1,2.1,0,0
u_002566,2026-01-05 00:00:00+00:00,US,free,web,paid,0,0,0,0,4.2,0.16,0,12.3,0,0
u_002567,2026-04-18 00:00:00+00:00,US,free,both,organic,0,1,1,0,1.6,0.05,0,5.8,1,1
u_002568,2025-08-29 00:00:00+00:00,EU,free,web,organic,0,1,2,0,5.6,0.55,0,5.7,0,1
u_002569,2025-08-10 00:00:00+00:00,Other,pro,both,direct,0,0,1,1,8.1,0.56,1,8.0,0,1
u_002570,2025-10-18 00:00:00+00:00,US,free,mobile,direct,1,1,0,0,1.8,0.33,0,11.6,0,0
u_002571,2026-05-04 00:00:00+00:00,EU,free,mobile,organic,1,0,1,0,0.5,0.74,0,5.3,0,0
u_002572,2025-07-15 00:00:00+00:00,EU,free,web,organic,0,0,2,0,4.7,0.32,1,11.8,1,0
u_002573,2026-01-07 00:00:00+00:00,APAC,free,web,organic,0,0,2,0,11.2,0.04,1,10.2,0,0
u_002574,2026-04-27 00:00:00+00:00,US,free,both,paid,0,0,2,0,1.0,0.35,0,11.8,0,0
u_002575,2026-01-06 00:00:00+00:00,EU,free,mobile,organic,1,1,0,0,0.1,0.26,0,14.9,0,0
u_002576,2025-11-19 00:00:00+00:00,EU,free,both,paid,0,0,2,0,2.1,0.17,1,1.3,0,0
u_002577,2025-10-08 00:00:00+00:00,APAC,pro,web,organic,0,0,0,0,1.5,0.46,3,5.4,0,0
u_002578,2025-06-03 00:00:00+00:00,US,enterprise,web,organic,0,0,0,0,2.9,0.15,0,6.5,0,0
u_002579,2025-07-22 00:00:00+00:00,APAC,enterprise,web,organic,0,0,1,1,1.3,0.32,0,6.1,0,0
u_002580,2026-03-06 00:00:00+00:00,US,pro,both,referral,0,0,3,1,2.1,0.1,0,3.7,0,1
u_002581,2026-02-12 00:00:00+00:00,APAC,free,web,organic,0,0,3,0,0.9,0.24,0,4.4,0,0
u_002582,2025-05-30 00:00:00+00:00,US,pro,mobile,paid,1,1,5,1,0.3,0.49,0,11.2,0,1
u_002583,2025-10-04 00:00:00+00:00,US,free,mobile,paid,1,1,0,1,2.3,0.44,1,10.7,0,1
u_002584,2025-07-23 00:00:00+00:00,US,free,web,referral,0,0,2,1,4.0,0.25,0,7.6,0,1
u_002585,2025-10-24 00:00:00+00:00,US,free,mobile,organic,1,0,1,0,0.7,0.1,0,3.3,0,0
u_002586,2026-01-24 00:00:00+00:00,US,free,mobile,referral,1,0,3,0,10.0,0.65,2,14.7,0,1
u_002587,2025-10-13 00:00:00+00:00,US,enterprise,both,organic,0,0,2,0,3.5,0.16,4,13.9,0,0
u_002588,2025-08-03 00:00:00+00:00,US,pro,web,paid,0,1,0,0,1.6,0.24,1,18.0,1,0
u_002589,2026-05-17 00:00:00+00:00,US,free,mobile,paid,1,0,2,0,6.2,0.22,2,4.0,0,0
u_002590,2026-04-17 00:00:00+00:00,EU,free,web,direct,0,0,5,0,4.9,0.18,0,134.5,0,0
u_002591,2025-11-18 00:00:00+00:00,APAC,free,both,direct,0,0,2,0,3.9,0.24,0,8.8,0,1
u_002592,2025-05-28 00:00:00+00:00,EU,free,mobile,referral,1,1,0,1,2.8,0.23,0,4.0,1,1
u_002593,2025-06-16 00:00:00+00:00,US,pro,web,direct,0,1,2,0,1.6,0.49,2,49.6,0,1
u_002594,2026-01-03 00:00:00+00:00,US,enterprise,both,organic,0,0,2,0,3.3,0.31,0,13.4,0,0
u_002595,2026-02-23 00:00:00+00:00,APAC,free,mobile,paid,1,0,0,0,2.8,0.29,0,8.7,1,0
u_002596,2026-01-11 00:00:00+00:00,US,free,web,organic,0,1,1,0,6.0,0.34,1,9.6,1,0
u_002597,2025-08-10 00:00:00+00:00,US,free,mobile,organic,1,1,3,0,3.7,0.36,0,20.6,2,1
u_002598,2025-09-10 00:00:00+00:00,APAC,free,web,paid,0,0,4,0,1.9,0.48,1,9.0,0,1
u_002599,2025-09-02 00:00:00+00:00,Other,free,both,referral,0,0,0,1,1.9,0.07,0,1.9,0,0
u_002600,2025-09-25 00:00:00+00:00,US,free,mobile,referral,1,0,3,0,1.2,0.11,0,7.3,0,1
u_002601,2025-05-29 00:00:00+00:00,EU,free,both,direct,0,0,1,0,2.9,0.02,0,15.2,0,0
u_002602,2025-07-04 00:00:00+00:00,US,free,both,paid,0,0,2,1,1.7,0.07,2,7.1,1,0
u_002603,2026-01-27 00:00:00+00:00,EU,free,both,direct,0,1,4,1,0.8,0.39,0,3.4,0,1
u_002604,2025-08-11 00:00:00+00:00,US,pro,web,direct,0,0,3,0,4.5,0.14,0,7.2,0,0
u_002605,2025-07-16 00:00:00+00:00,US,free,web,referral,0,0,1,0,1.5,0.14,0,14.8,0,1
u_002606,2025-06-22 00:00:00+00:00,EU,pro,web,organic,0,0,0,0,2.0,0.21,1,20.5,0,0
u_002607,2026-02-12 00:00:00+00:00,US,free,both,paid,0,0,2,0,6.9,0.39,0,3.0,0,0
u_002608,2026-01-10 00:00:00+00:00,EU,free,both,referral,0,0,2,0,5.1,0.24,0,2.9,0,0
u_002609,2025-12-07 00:00:00+00:00,US,free,both,direct,0,0,2,0,3.6,0.26,0,7.0,0,0
u_002610,2025-11-18 00:00:00+00:00,APAC,pro,web,organic,0,0,2,1,2.9,0.29,0,4.2,0,0
u_002611,2025-11-29 00:00:00+00:00,APAC,free,web,organic,0,0,1,0,7.9,0.5,0,4.7,0,1
u_002612,2025-06-21 00:00:00+00:00,US,free,both,organic,0,1,0,0,2.0,0.37,2,6.0,0,1
u_002613,2025-09-09 00:00:00+00:00,EU,free,web,organic,0,0,1,2,1.3,0.11,0,13.6,0,1
u_002614,2025-12-26 00:00:00+00:00,US,enterprise,mobile,referral,1,1,0,1,6.0,0.4,1,3.8,0,0
u_002615,2026-02-22 00:00:00+00:00,US,free,web,organic,0,0,0,0,3.6,0.35,0,2.9,0,1
u_002616,2026-04-17 00:00:00+00:00,US,free,web,organic,0,0,3,0,1.0,0.47,2,4.1,0,0
u_002617,2026-01-21 00:00:00+00:00,APAC,pro,mobile,referral,1,0,1,1,3.6,0.24,0,2.2,0,0
u_002618,2025-06-23 00:00:00+00:00,APAC,free,both,organic,0,0,0,0,0.6,0.17,0,7.7,0,0
u_002619,2025-06-01 00:00:00+00:00,APAC,free,both,organic,0,0,0,0,5.1,0.37,0,8.1,0,0
u_002620,2025-07-25 00:00:00+00:00,APAC,pro,mobile,paid,1,1,0,1,3.0,0.25,0,16.6,1,0
u_002621,2025-09-27 00:00:00+00:00,Other,free,web,paid,0,0,1,2,3.3,0.25,0,3.2,0,0
u_002622,2026-05-05 00:00:00+00:00,US,free,both,direct,0,0,1,0,3.5,0.32,0,8.2,0,1
u_002623,2025-11-04 00:00:00+00:00,APAC,free,mobile,referral,1,0,1,0,3.6,0.56,0,9.7,1,0
u_002624,2026-05-04 00:00:00+00:00,EU,free,mobile,direct,1,1,0,0,2.3,0.41,2,2.1,0,1
u_002625,2026-05-03 00:00:00+00:00,US,pro,mobile,organic,1,0,2,0,2.6,0.51,1,8.8,0,0
u_002626,2026-01-31 00:00:00+00:00,EU,free,web,referral,0,1,1,0,1.7,0.25,1,9.1,0,0
u_002627,2025-05-24 00:00:00+00:00,US,free,web,paid,0,0,2,0,2.9,0.37,0,6.7,0,0
u_002628,2025-11-22 00:00:00+00:00,US,free,both,referral,0,0,0,0,2.4,0.15,1,2.7,0,1
u_002629,2025-08-17 00:00:00+00:00,US,free,mobile,paid,1,0,1,0,2.7,0.33,0,7.0,1,0
u_002630,2025-08-05 00:00:00+00:00,US,free,web,organic,0,0,0,0,0.7,0.1,1,1.5,0,1
u_002631,2025-06-01 00:00:00+00:00,US,free,web,organic,0,0,2,0,1.4,0.31,2,9.6,0,1
u_002632,2025-06-21 00:00:00+00:00,APAC,pro,both,referral,0,3,1,0,2.2,0.04,1,13.4,1,1
u_002633,2026-01-21 00:00:00+00:00,EU,free,mobile,referral,1,0,2,0,0.9,0.06,0,6.2,0,0
u_002634,2025-06-30 00:00:00+00:00,US,pro,mobile,organic,1,1,0,1,0.4,0.25,0,20.6,0,1
u_002635,2026-04-07 00:00:00+00:00,US,free,web,paid,0,0,3,0,2.9,0.16,0,4.2,0,0
u_002636,2025-10-29 00:00:00+00:00,US,free,both,referral,0,0,0,1,1.0,0.31,0,4.1,1,1
u_002637,2025-08-24 00:00:00+00:00,US,pro,both,paid,0,0,2,0,1.4,0.37,0,5.9,0,0
u_002638,2025-08-18 00:00:00+00:00,APAC,pro,mobile,organic,1,0,2,1,3.2,0.14,2,45.2,0,1
u_002639,2025-08-27 00:00:00+00:00,US,free,web,direct,0,0,1,0,4.4,0.27,0,5.9,0,0
u_002640,2025-07-21 00:00:00+00:00,EU,free,mobile,paid,1,0,0,0,1.7,0.24,1,41.0,0,0
u_002641,2025-07-10 00:00:00+00:00,EU,pro,both,referral,0,1,3,1,5.1,0.45,1,7.2,1,1
u_002642,2025-09-28 00:00:00+00:00,EU,free,both,paid,0,0,0,0,6.1,0.5,0,3.9,0,1
u_002643,2026-05-21 00:00:00+00:00,APAC,free,both,referral,0,0,2,0,2.3,0.21,0,35.2,0,0
u_002644,2026-04-11 00:00:00+00:00,US,free,mobile,organic,1,1,0,0,2.3,0.51,0,8.6,0,0
u_002645,2025-10-21 00:00:00+00:00,APAC,free,web,direct,0,0,1,0,1.4,0.28,1,5.8,0,0
u_002646,2025-09-08 00:00:00+00:00,EU,free,mobile,organic,1,0,2,1,2.7,0.18,1,14.7,0,0
u_002647,2026-04-02 00:00:00+00:00,EU,free,both,referral,0,1,1,1,4.4,0.12,2,20.0,0,1
u_002648,2026-04-20 00:00:00+00:00,EU,pro,web,direct,0,0,2,0,5.8,0.26,3,4.6,0,1
u_002649,2025-11-30 00:00:00+00:00,APAC,free,web,paid,0,0,0,1,1.0,0.28,1,15.2,0,0
u_002650,2025-06-23 00:00:00+00:00,Other,free,mobile,paid,1,1,0,0,2.4,0.67,2,6.2,0,1
u_002651,2025-05-24 00:00:00+00:00,US,enterprise,web,organic,0,0,0,0,3.9,0.52,1,3.4,0,1
u_002652,2026-03-14 00:00:00+00:00,APAC,free,both,organic,0,0,3,0,0.4,0.42,0,4.2,0,1
u_002653,2025-08-24 00:00:00+00:00,EU,free,web,paid,0,0,2,0,0.0,0.42,0,2.9,0,1
u_002654,2025-08-17 00:00:00+00:00,US,free,web,organic,0,0,1,0,2.3,0.41,0,7.9,0,1
u_002655,2026-02-16 00:00:00+00:00,APAC,free,web,organic,0,0,1,2,1.1,0.09,1,7.9,0,0
u_002656,2025-07-25 00:00:00+00:00,US,free,mobile,direct,1,0,0,0,0.9,0.35,0,18.4,0,0
u_002657,2025-10-07 00:00:00+00:00,EU,enterprise,both,organic,0,1,2,0,1.1,0.39,0,14.8,0,0
u_002658,2025-06-20 00:00:00+00:00,US,pro,mobile,organic,1,1,1,0,1.1,0.47,0,5.3,0,0
u_002659,2025-11-29 00:00:00+00:00,US,free,mobile,organic,1,1,2,0,3.2,0.25,1,6.3,0,1
u_002660,2026-02-28 00:00:00+00:00,APAC,free,web,paid,0,0,3,1,0.2,0.09,0,4.4,0,1
u_002661,2025-12-09 00:00:00+00:00,US,pro,mobile,paid,1,0,0,0,3.0,0.5,0,8.1,1,1
u_002662,2026-01-14 00:00:00+00:00,US,free,both,referral,0,0,4,0,1.8,0.26,0,6.2,0,0
u_002663,2026-04-30 00:00:00+00:00,US,pro,both,paid,0,1,0,0,0.6,0.02,0,7.7,0,0
u_002664,2026-04-21 00:00:00+00:00,US,free,web,organic,0,1,1,1,3.6,0.22,0,23.8,0,1
u_002665,2025-09-30 00:00:00+00:00,APAC,pro,mobile,paid,1,0,3,0,3.2,0.41,0,24.8,0,0
u_002666,2025-10-12 00:00:00+00:00,APAC,pro,web,organic,0,1,0,0,1.2,0.62,1,4.5,1,0
u_002667,2025-10-12 00:00:00+00:00,US,free,web,referral,0,1,2,0,3.5,0.37,0,13.8,0,1
u_002668,2026-03-02 00:00:00+00:00,EU,free,web,organic,0,0,2,0,5.5,0.34,0,12.5,0,1
u_002669,2026-04-20 00:00:00+00:00,US,pro,web,organic,0,1,2,0,0.2,0.36,2,4.8,0,1
u_002670,2025-07-14 00:00:00+00:00,EU,free,web,paid,0,0,1,0,0.9,0.24,0,22.9,0,0
u_002671,2026-04-06 00:00:00+00:00,US,free,both,organic,0,0,1,0,4.1,0.33,1,2.3,0,0
u_002672,2025-06-28 00:00:00+00:00,US,free,web,paid,0,0,0,1,2.0,0.24,0,17.5,1,0
u_002673,2025-12-06 00:00:00+00:00,US,free,both,paid,0,0,1,0,1.7,0.43,0,6.7,0,0
u_002674,2025-11-23 00:00:00+00:00,EU,free,both,direct,0,0,0,0,3.9,0.1,0,3.1,0,1
u_002675,2025-11-08 00:00:00+00:00,US,free,mobile,organic,1,0,1,0,1.4,0.35,1,6.4,1,0
u_002676,2025-08-29 00:00:00+00:00,US,free,mobile,paid,1,0,2,1,4.0,0.36,1,33.2,0,0
